@RELATION BooksTrain

@ATTRIBUTE Text string
@ATTRIBUTE sentiments real

@DATA
'bought',1
'#label#',5.0
'of_catholics.one',1
'must',1
'publishing',1
'written_by',2
'pope\'s',1
'he',1
'written_concise',1
'by',5
'person',1
'compendium_begins',1
'those_who',1
'of_overseeing',1
'be',1
'to_learn',1
'joseph_cardinal',1
'catholic_publishing',1
'catechism_of',1
'at',1
'as',2
'twist',1
'an',4
'catholic_faith',1
'catholics.one',1
'who_are',1
'himself',1
'followed',1
'seriously',1
'beliefs_of',1
'and_they',1
'compendium',2
'all_who',1
'easy',2
'introduction',2
'same',1
'concise_easy',1
'take_their',1
'must_have',1
'namely',1
'descriptions_of',1
'reading',1
'official',2
'church',1
'unique',1
'approval',2
'question_and',1
'overseeing',1
'introduction_written',1
'pope',1
'descriptions',1
'as_well',1
'chose',1
'there',1
'their_catholic',1
'unique_in',1
'twist_that',1
'be_unique',1
'overseeing_the',1
'same_person',1
'more',1
'delightful',1
'the_catechism',1
'begins',1
'and',5
'faith_seriously',1
'so_in',1
'use',1
'who',2
'father_followed',1
'accompanying',1
'to',2
'summary',1
'easy_and',1
'his',1
'even',1
'a_twist',1
'is_insightful',1
'so',1
'by_the',2
'rather',1
'holy',1
'this_is',1
'history_of',1
'and_answer',1
'charge_of',1
'this',1
'learn_more',1
'answer_format',1
'use_summary',1
'the_beliefs',1
'and_an',1
'and_engaging',1
'question',1
'introduction_by',1
'accompanying_artwork',1
'might',1
'artwork_artwork',1
'best',1
'by_cardinal',1
'the_compendium',2
'are',2
'artwork',2
'they_are',1
'the_catholic',1
'about_the',1
'the_same',1
'delightful_addendum',1
'the_question',1
'his_best',1
'by_an',1
'approval_by',1
'the_accompanying',1
'rather_delightful',1
'for',3
'those',1
'an_introduction',2
'of',6
'addendum',1
'they',1
'reading_while',1
'learn',1
'engaging',1
'official_approval',2
'is_an',1
'cardinal_ratzinger',2
'inspiring_this',1
'pope_benedict',1
'in_the',1
'as_for',1
'benedict_and',1
'while_the',1
'are_both',1
'charge',1
'curious',1
'benedict',2
'curious_to',1
'even_inspiring',1
'artwork_he',1
'to_use',1
'answer',1
'holy_father',1
'namely_joseph',1
'catholics.one_rather',1
'with',1
'an_official',2
'approval_written',1
'wonderfully_written',1
'the_project',1
'at_his',1
'summary_of',1
'church_the',1
'beliefs',1
'benedict_at',1
'all',1
'by_pope',1
'for_easy',1
'ratzinger_so',1
'of_the',3
'that_might',1
'seriously_as',1
'that',1
'followed_by',1
'chose_himself',1
'is_a',2
'a_wonderfully',1
'in_charge',1
'one_in',1
'insightful',1
'wonderfully',1
'one',1
'project_namely',1
'in_a',1
'makes_for',1
'might_be',1
'engaging_reading',1
'is',4
'both_the',1
'written',3
'in',3
'format',1
'makes',1
'addendum_the',1
'well',1
'take',1
'begins_with',1
'more_about',1
'the_holy',1
'of_catholic',1
'while',1
'himself_is',1
'inspiring',1
'he_chose',1
'cardinal',2
'who_take',1
'have_for',1
'pope\'s_descriptions',1
'faith',1
'ratzinger_and',1
'compendium_is',1
'for_those',1
'catechism',1
'format_makes',1
'with_an',1
'a',3
'ratzinger',2
'the_history',1
'well_as',1
'joseph',1
'the_one',1
'concise',1
'about',1
'have',1
'catholic_church',1
'catholic',3
'the_pope\'s',1
'both',1
'easy_to',1
'history',1
'project',1
'and_even',1
'the',13
'are_curious',1
'there_is',1
'their',1
'father',1
'a_must',1
'publishing_there',1
'insightful_and',1
'for_all',1
'#label#',5.0
'a_philosophy',1
'lower',1
'from',1
'explaination_from',1
'the_author',1
'enough',1
'an',1
'to_buy',1
'to',1
'from_the',1
'not_like',1
'the',1
'that_for',1
'explaination',1
'there_is',1
'like',1
'think_that',1
'not',2
'an_lower',1
'philosophy_class',1
'level_philosophy',1
'for',2
'for_a',1
'confused',1
'there',1
'i',3
'buy_this',1
'level',1
'course',1
'a',1
'had_to',1
'think',1
'class',1
'book_for',1
'class_i',1
'book',2
'course_there',1
'this',2
'this_book',2
'i_had',1
'do',1
'enough_explaination',1
'for_an',1
'i_think',1
'book_i',1
'not_enough',1
'like_this',1
'author',1
'i_do',1
'do_not',1
'is',1
'had',1
'that',1
'buy',1
'philosophy_course',1
'lower_level',1
'is_not',1
'philosophy',2
'#label#',1.0
'reading_this',1
'better_if',1
'at',2
'in',7
'psychology_and',1
'been',2
'call_this',1
'part',2
'point_of',1
'sad_without',1
'five',1
'would_have',2
'i_believe',1
'life_but',1
'suggested',1
'this_book',4
'and_situation',1
'book_left',1
'lead_to',1
'be',1
'at_one',1
'ten',1
'time',2
'and_psychotherapy',1
'again_at',1
'end_up',1
'as',2
'suggested_in',1
'arise_but',1
'believe',1
'far',1
'reduce_it',1
'the_issues',1
'issues_arise',1
'pathology_book',1
'certain',1
'how_you',1
'due_to',1
'one_point',1
'reduce',1
'this_type',1
'how',1
'but',3
'about_it',1
'book_as',1
'as_far',1
'and_over',1
'treatment_part',1
'up_with',1
'book_it',1
'in_time',1
'book_in',1
'five_stars',1
'left',1
'book_traumatized',1
'issues',3
'effective_treatment',1
'call',1
'me_so',1
'reading',1
'great',1
'i_was',1
'has_been',1
'improvement_in',1
'ten_years',1
'living',1
'what_you',1
'should',1
'part_and',1
'your_care',1
'i_remember',1
'retrospect',1
'there',1
'still',1
'a_hope',1
'to_a',1
'and_effective',1
'that_the',1
'at_the',1
'hope',1
'readers_should',1
'to_the',1
'a_realization',1
'point',1
'would_call',1
'important',1
'effective',2
'up',1
'why',1
'been_much',1
'four_stars',1
'as_understanding',1
'were_to',1
'time_and',1
'have_been',1
'situation_i',1
'treatment',1
'issues_i',1
'understand',2
'to',8
'of_life',1
'should_note',1
'calling',1
'over_again',1
'helps',1
'with_your',2
'i_had',1
'still_a',1
'again',1
'written_<num>',1
'life',2
'a_lead',1
'good_resource',1
'so',1
'understanding_your',1
'remember',1
'lead',1
'had_to',1
'understanding_it',1
'if_a',1
'recovery_book',1
'improvement',1
'this',6
'gap_in',1
'to_me',1
'ago_but',1
'hope_of',1
'sad',1
'arise',1
'stars_it',1
'part_i',1
'written_ten',1
'realization_of',1
'it_to',1
'book_over',1
'better',1
'stars_if',1
'to_reduce',1
'in_life',1
'association',1
'with_at',1
'the_time',1
'realization',1
'given',1
'and_there',1
'much_improvement',1
'been_better',1
'understand_how',1
'a_great',1
'stead',1
'in_this',1
'living_the',1
'effective_to',1
'was_not',1
'left_me',1
'of_book',1
'of',5
'a_book',1
'have_given',1
'were',1
'dealing',1
'pathology_part',1
'book',10
'me_it',1
'it_would',1
'solution',1
'me_in',1
'over',2
'what',1
'was',3
'more',1
'<num>',1
'your',3
'in_retrospect',1
'me',3
'and',5
'you',2
'much',1
'remember_reading',1
'life_what',1
'association_with',1
'it_helps',1
'stars',2
'in_stead',1
'it_this',1
'with',3
'more_important',1
'type',1
'retrospect_this',1
'the_solution',1
'is_more',1
'has',1
'understand_why',1
'good',1
'takers',1
'traumatized_me',1
'you_do',1
'type_of',1
'stead_of',1
'would',3
'had',2
'of_the',1
'is_still',1
'your_issues',1
'there_has',1
'that',1
'to_understand',2
'than',1
'care_takers',1
'had_pathology',1
'due',1
'do_about',1
'psychotherapy_i',1
'one',1
'great_book',1
'it_recovery',1
'in_a',1
'the',5
'far_as',1
'it',7
'is',2
'helps_to',1
'written',2
'was_dealing',1
'pathology',2
'without_a',1
'if',2
'but_in',2
'in_psychology',1
'important_than',1
'without',1
'calling_it',1
'resource_to',1
'over_and',1
'end',1
'four',1
'recovery',1
'believe_readers',1
'but_due',1
'dealing_with',1
'not_effective',1
'if_this',1
'why_certain',1
'note',1
'resource',1
'psychotherapy',1
'to_be',1
'readers',1
'<num>_years',1
'years',2
'you_end',1
'i_would',2
'traumatized',1
'i',6
'a',5
'it_is',2
'the_gap',1
'book_was',2
'time_i',1
'gap',1
'ago',2
'situation',1
'to_four',1
'not',1
'so_sad',1
'solution_suggested',1
'about',1
'understanding',2
'have',2
'ago_and',1
'this_were',1
'be_written',1
'than_understanding',1
'of_calling',1
'your_association',1
'book_pathology',1
'of_living',1
'care',1
'do',1
'years_ago',2
'psychology',1
'the_book',1
'given_five',1
'book_had',1
'was_written',1
'certain_issues',1
'note_that',1
'#label#',4.0
'thoroughly',1
'to_see',1
'helped_put',1
'as_the',1
'up_to',1
'been',1
'war_and',1
'man_thoroughly',1
'would_have',1
'election_goldwater',1
'this_book',1
'good_follow',1
'those_who',1
'ill-suited',1
'win-at-any-cost',1
'only_to',1
'as',2
'disaster',1
'an',1
'beared',1
'a_naive',1
'the_no-win/unwinnable',1
'protestors',1
'scheming',1
'ineptitude_and',1
'been_to',1
'viet_nam',1
'<num>',1
'over_the',1
'antiamercian',1
'goldwater_emerges',1
'preside_over',1
'preside',1
'unprincipled_win-at-any-cost',1
'who_lost',1
'up_against',1
'emerges_here',1
'claws_it',1
'crop_of',1
'the_scheming',1
'the_big',1
'to_interview',1
'drew_valuable',1
'<num>_emerged',1
'here',1
'emerges',1
'put',1
'the_man',1
'emerged',1
'in_<num>',1
'see',1
'and_claws',1
'lyndon',1
'follow_up',1
'all',1
'up',2
'fangs',1
'candidate_like',1
'had',1
'who',2
'white_house',1
'emerged_as',1
'have_been',1
'from_both',1
'naive_principled',1
'to',4
'man_who',1
'political',1
'back_in',1
'was_where',1
'beared_the',1
'big_winner',1
'war',1
'radical',1
'him',1
'both',1
'the_disaster',1
'no-win/unwinnable',1
'unleashed',1
'radical_antiamercian',1
'where',1
'like_lyndon',1
'protestors_it',1
'this',1
'campaign',1
'house_only',1
'principled',1
'claws',1
'from',1
'the_lbj',1
'the_crop',1
'nixon_drew',1
'antiamercian_protestors',1
'nam',1
'and_the',2
'unleashed_on',1
'campaign_was',1
'dick_nixon',1
'election',1
'book_would',1
'lbj_campaign',1
'where_liberalism',1
'interview_all',1
'system',1
'nam_war',1
'to_this',1
'it_unleashed',1
'white',1
'the_kennedy',1
'valuable_lessons',1
'dick',1
'both_goldwater\'s',1
'lyndon_johnson',1
'scheming_of',1
'johnson_dick',1
'on',1
'ineptitude',1
'those',1
'of',3
'put_lbj',1
'lost_in',1
'liberalism_beared',1
'ill-suited_to',1
'crop',1
'drew',1
'book',1
'over',1
'of_lbj',1
'kennedy',1
'was',1
'win-at-any-cost_candidate',1
'in_the',2
'principled_man',1
'american',1
'viet',1
'lbj_a',1
'lost',1
'big',1
'house',1
'and',3
'to_go',1
'helped',1
'man',2
'him_preside',1
'a_good',1
'good',1
'against',1
'disaster_of',1
'who_eagerly',1
'candidate',1
'would',1
'follow',1
'had_hidden',1
'of_the',1
'goldwater\'s_ineptitude',1
'unprincipled',1
'political_system',1
'goldwater',1
'see_him',1
'the_fangs',1
'on_the',1
'lessons_from',1
'as_a',1
'it',2
'in',3
'johnson',1
'like',1
'naive',1
'go_up',1
'valuable',1
'against_an',1
'hidden_in',1
'lbj',3
'fangs_and',1
'interview',1
'go',1
'eagerly',1
'it_had',1
'lessons',1
'liberalism',1
'a',2
'thoroughly_ill-suited',1
'kennedy_election',1
'eagerly_helped',1
'all_those',1
'here_as',1
'an_unprincipled',1
'the_american',1
'have',1
'back',1
'the_white',1
'lbj_back',1
'nixon',1
'only',1
'goldwater\'s',1
'of_radical',1
'the',11
'no-win/unwinnable_viet',1
'hidden',1
'american_political',1
'winner',1
'#label#',4.0
'i',1
'of',2
'humorously_with',1
'with_beautiful',1
'all_',1
'book_has',1
'i_highly',1
'of_all',1
'it_for',1
'we\'ve_been',1
'read',1
'children_it\'s',1
'every',2
'all_my',1
'illustrations_best',1
'told',1
'year_old',1
'month',1
'she',1
'recommended',1
'month_now',1
'an',1
'adults_and',1
'interesting',1
'of_it',1
'been_reading',1
'been',1
'my',1
'best',1
'mom',1
'a_month',1
'all',2
'for',2
'read_it',1
'story_told',1
'loves',1
'my_two',1
'humorously',1
'told_humorously',1
'every_night',2
'we_read',1
'for_a',1
'with',1
'year',1
'old',1
'amazingly_neither',1
'and_children',1
'now_we\'ve',1
'it_every',2
'a',1
'night',2
'tires',1
'two_year',1
'old_loves',1
'never_tires',1
'loves_it',1
'it_amazingly',1
'beautiful',1
'book',1
'this',1
'this_book',1
'reading_it',1
'illustrations',1
'now',1
'do',1
'do_i',1
'never',1
'beautiful_illustrations',1
'tires_of',1
'highly',1
'we',1
'we\'ve',1
'best_of',1
'she_never',1
'it\'s_an',1
'highly_recommended',1
'reading',1
'story',1
'has',1
'children',1
'neither_do',1
'two',1
'has_it',1
'an_interesting',1
'night_she',1
'it',5
'for_adults',1
'neither',1
'mom_we',1
'it_all',1
'it\'s',1
'interesting_story',1
'adults',1
'amazingly',1
'and',1
'#label#',2.0
'us',1
'of',4
'of_women',2
'women_as',2
'courage_in',1
'much_in',1
'is_vital',1
'we_all',1
'us_fulfill',1
'can_help',1
'women',2
'make',1
'the_charge',1
'wonderful_work',1
'leaders',2
'as',2
'in_need',1
'speaking',1
'to',2
'carry_',1
'work_can',1
'sidra\'s',1
'carry',1
'time',1
'positive_difference',1
'the_feminine',1
'can',1
'the',4
'balancing_the',1
'charge_we',1
'world_so',1
'difference_in',1
'all',1
'help_us',1
'need',1
'so',1
'feminine',1
'the_masculine',1
'with',1
'time_is',1
'work',1
'in_this',2
'a',2
'help',1
'in_sharing',1
'this_wonderful',1
'the_importance',1
'a_positive',1
'this_new',1
'need_of',1
'make_a',1
'to_a',1
'we',1
'all_carry',1
'this',3
'importance_of',2
'positive',1
'difference',1
'importance',2
'speaking_of',1
'world',2
'masculine_sidra\'s',1
'sidra\'s_courage',1
'as_leaders',2
'charge',1
'sharing_this',1
'balancing',1
'courage',1
'a_world',1
'much',1
'vital_to',1
'of_the',1
'so_much',1
'fulfill',1
'of_balancing',1
'vital',1
'fulfill_the',1
'wonderful',1
'leaders_in',1
'feminine_with',1
'is',1
'new',1
'in',4
'sharing',1
'masculine',1
'this_world',1
'new_time',1
'to_make',1
'with_the',1
'#label#',5.0
'i',1
'it_would',1
'learn',1
'on',1
'linux_significantly',1
'background_information',1
'it',1
'to',3
'provides',1
'book_largely',1
'useless',1
'example_the',1
'of',1
'built',1
'this',2
'be',1
'assist',1
'use_his',1
'system_call',1
'expectation',1
'linux',4
'for',5
'book_with',1
'to_learn',1
'an',1
'learning',1
'may_be',1
'expectation_that',1
'using',1
'opinion_includes',1
'my',1
'within_linux',1
'make',1
'for_example',1
'this_book',1
'spends_an',1
'me',1
'looking_to',1
'with_pascal',1
'significantly',1
'for_the',1
'book_provides',1
'opinion',1
'may',1
'ignores',1
'how',2
'assist_me',1
'own_assembly',1
'author',2
'assembly',3
'me_in',1
'poor_choice',1
'linux_the',1
'with_the',1
'minimal',1
'spends',1
'windows',1
'only_minimal',1
'chapter',1
'if_your',1
'windows_using',1
'the_linux',1
'example',1
'your',1
'minimal_background',1
'significantly_the',1
'assembly_for',2
'my_opinion',1
'book',4
'to_make',1
'chapter_dicussing',1
'make_system',1
'linux_user',1
'for_windows',1
'call',1
'nasm',1
'only',1
'in',2
'you',1
'assembly_tool',1
'if',1
'use',1
'however',1
'an_entire',1
'for_you',1
'lot_of',1
'pascal',1
'tool_built',1
'a_lot',1
'in_my',1
'lot',1
'dicussing_how',1
'information_for',1
'largely_ignores',1
'useless_background',1
'author_in',1
'to_use',1
'largely',1
'built_with',1
'on_linux',1
'background',2
'tool',1
'includes',1
'within',1
'entire',1
'of_useless',1
'that',1
'your_looking',1
'with',2
'that_it',1
'his_own',1
'would_assist',1
'user',1
'own',1
'for_linux',1
'a',1
'learn_assembly',1
'his',1
'nasm_this',1
'using_nasm',1
'ignores_how',1
'call_within',1
'book_for',1
'the_expectation',1
'the',7
'choice',1
'author_spends',1
'poor',1
'learning_assembly',1
'the_author',2
'includes_a',1
'the_book',3
'system',1
'provides_only',1
'i_bought',1
'you_however',1
'background_on',1
'information',1
'choice_for',1
'entire_chapter',1
'be_the',1
'looking',1
'dicussing',1
'linux_if',1
'would',1
'however_the',1
'bought_this',1
'how_to',2
'this_may',1
'in_learning',1
'bought',1
'#label#',1.0
'g',1
'the_last',1
'look',1
'know',1
'fact',1
'of',2
'potential',1
'the_rest',2
'this',1
'in_patriotic',1
'very',2
'until',1
'<num>_stars',1
'for',1
'of_mr',1
'tones',1
'tones_',1
'into',1
'life.........in_fact',1
'of_the',1
'in_hate',1
'mr',1
'was_excellent',1
'had_potential',1
'hate_',1
'good',1
'"ends".........don',1
'but_the',1
'in_slander',1
'in_lust',1
'life',1
'good_"read"',1
'while',1
'how',1
'write',1
'man',1
'up_the',1
'potential_for',1
'cleavers',1
'for_<num>',1
'but',1
'until_the',1
'was_a',1
'fact_i',1
'it_"ends".........don',1
'"read"_',1
'words_why',1
'put',1
'book',1
'to_look',1
'had',1
'i_write',1
'to_know',1
'can\'t_put',1
'know_how',1
'excellent',1
'showing',1
'why',1
'love',1
'this_',1
'complex_man',1
'it',1
'chapters..........i',1
'lust',1
'troubled',1
'in',6
'write_this',1
'have',2
'have_to',2
'put_into',1
'into_words',1
'why_i',1
